PMID,Title,Authors,Citation,First.Author,Journal.Book,Publication.Year,Create.Date,PMCID,NIHMS.ID,DOI,type,subset
34238814,Dataset for Pathology Reporting of Colorectal Cancer: Recommendations From the International Collaboration on Cancer Reporting (ICCR),"Loughrey MB, Webster F, Arends MJ, Brown I, Burgart LJ, Cunningham C, Flejou JF, Kakar S, Kirsch R, Kojima M, Lugli A, Rosty C, Sheahan K, West NP, Wilson RH, Nagtegaal ID.",Ann Surg. 2022 Mar 1;275(3):e549-e561. doi: 10.1097/SLA.0000000000005051.,Loughrey MB,Ann Surg,2022,7/9/21,PMC8820778,,10.1097/SLA.0000000000005051,pubmed_pmc,all
34217331,Diagnosis and management of small bowel obstruction in virgin abdomen: a WSES position paper,"Amara Y, Leppaniemi A, Catena F, Ansaloni L, Sugrue M, Fraga GP, Coccolini F, Biffl WL, Peitzman AB, Kluger Y, Sartelli M, Moore EE, Di Saverio S, Darwish E, Endo C, van Goor H, Ten Broek RP.",World J Emerg Surg. 2021 Jul 3;16(1):36. doi: 10.1186/s13017-021-00379-8.,Amara Y,World J Emerg Surg,2021,7/4/21,PMC8254282,,10.1186/s13017-021-00379-8,pubmed_pmc,all
34215432,[How to deal with an unexpected event that could alter the normal activity of cellular therapy? Recommendations of the Francophone Society of Bone Marrow Transplantation and Cellular Therapy (SFGM-TC)],"Bay JO, Beguin Y, Carpentier A, Dard C, Guillaume T, Labussiere-Wallet H, Lacassagne MN, Sauze S, Yakoub-Agha I, Chalandon Y.",Bull Cancer. 2021 Dec;108(12S):S20-S25. doi: 10.1016/j.bulcan.2021.05.002. Epub 2021 Jun 30.,Bay JO,Bull Cancer,2021,7/3/21,PMC8242103,,10.1016/j.bulcan.2021.05.002,pubmed_pmc,all
34185571,Assessment of Adult Women With Ovarian Masses and Treatment of Epithelial Ovarian Cancer: ASCO Resource-Stratified Guideline,"Vanderpuye VD, Clemenceau JRV, Temin S, Aziz Z, Burke WM, Cevallos NL, Chuang LT, Colgan TJ, Del Carmen MG, Fujiwara K, Kohn EC, Gonzáles Nogales JE, Konney TO, Mukhopadhyay A, Paudel BD, Tóth I, Wilailak S, Ghebre RG.",JCO Glob Oncol. 2021 Jun;7:1032-1066. doi: 10.1200/GO.21.00085.,Vanderpuye VD,JCO Glob Oncol,2021,6/29/21,PMC8457806,,10.1200/GO.21.00085,pubmed_pmc,all
34144781,Cancer cachexia in adult patients: ESMO Clinical Practice Guidelines(☆),"Arends J, Strasser F, Gonella S, Solheim TS, Madeddu C, Ravasco P, Buonaccorso L, de van der Schueren MAE, Baldwin C, Chasen M, Ripamonti CI; ESMO Guidelines Committee. Electronic address: clinicalguidelines@esmo.org.",ESMO Open. 2021 Jun;6(3):100092. doi: 10.1016/j.esmoop.2021.100092.,Arends J,ESMO Open,2021,6/19/21,PMC8233663,,10.1016/j.esmoop.2021.100092,pubmed_pmc,all
34133359,Clinical practice guideline for breast-conserving surgery in patients with early-stage breast cancer: Chinese Society of Breast Surgery (CSBrS) practice guidelines 2021,"Chen K, Liu JQ, Wu W, Su FX, Zou Q, Song EW; Chinese Society of Breast Surgery.",Chin Med J (Engl). 2021 Jun 16;134(18):2143-2146. doi: 10.1097/CM9.0000000000001518.,Chen K,Chin Med J (Engl),2021,6/16/21,PMC8478397,,10.1097/CM9.0000000000001518,pubmed_pmc,all
34112197,2020 WSES guidelines for the detection and management of bile duct injury during cholecystectomy,"de'Angelis N, Catena F, Memeo R, Coccolini F, Martínez-Pérez A, Romeo OM, De Simone B, Di Saverio S, Brustia R, Rhaiem R, Piardi T, Conticchio M, Marchegiani F, Beghdadi N, Abu-Zidan FM, Alikhanov R, Allard MA, Allievi N, Amaddeo G, Ansaloni L, Andersson R, Andolfi E, Azfar M, Bala M, Benkabbou A, Ben-Ishay O, Bianchi G, Biffl WL, Brunetti F, Carra MC, Casanova D, Celentano V, Ceresoli M, Chiara O, Cimbanassi S, Bini R, Coimbra R, Luigi de'Angelis G, Decembrino F, De Palma A, de Reuver PR, Domingo C, Cotsoglou C, Ferrero A, Fraga GP, Gaiani F, Gheza F, Gurrado A, Harrison E, Henriquez A, Hofmeyr S, Iadarola R, Kashuk JL, Kianmanesh R, Kirkpatrick AW, Kluger Y, Landi F, Langella S, Lapointe R, Le Roy B, Luciani A, Machado F, Maggi U, Maier RV, Mefire AC, Hiramatsu K, Ordoñez C, Patrizi F, Planells M, Peitzman AB, Pekolj J, Perdigao F, Pereira BM, Pessaux P, Pisano M, Puyana JC, Rizoli S, Portigliotti L, Romito R, Sakakushev B, Sanei B, Scatton O, Serradilla-Martin M, Schneck AS, Sissoko ML, Sobhani I, Ten Broek RP, Testini M, Valinas R, Veloudis G, Vitali GC, Weber D, Zorcolo L, Giuliante F, Gavriilidis P, Fuks D, Sommacale D.",World J Emerg Surg. 2021 Jun 10;16(1):30. doi: 10.1186/s13017-021-00369-w.,de'Angelis N,World J Emerg Surg,2021,6/11/21,PMC8190978,,10.1186/s13017-021-00369-w,pubmed_pmc,all
34091527,Clinical practice guideline of BRCA1/2 testing for patients with breast cancer: Chinese Society of Breast Surgery (CSBrS) practice guideline 2021,"Xie F, Wang S.",Chin Med J (Engl). 2021 Jun 4;134(13):1516-1518. doi: 10.1097/CM9.0000000000001587.,Xie F,Chin Med J (Engl),2021,6/6/21,PMC8280056,,10.1097/CM9.0000000000001587,pubmed_pmc,all
34075899,Chinese guideline for the application of rectal cancer staging recognition systems based on artificial intelligence platforms (2021 edition),"Gao Y, Lu Y, Li S, Dai Y, Feng B, Han FH, Han JG, He JJ, Li XX, Lin GL, Liu Q, Wang GY, Wang Q, Wang ZN, Wang Z, Wu AW, Wu B, Yang YC, Yao HW, Zhang W, Zhou JP, Hao AM, Zhang ZT; Colorectal Surgery Group of the Surgery Branch in the Chinese Medical Association; Beihang University State Key Laboratory of Virtual Reality Technology and Systems.",Chin Med J (Engl). 2021 Apr 28;134(11):1261-1263. doi: 10.1097/CM9.0000000000001483.,Gao Y,Chin Med J (Engl),2021,6/2/21,PMC8183759,,10.1097/CM9.0000000000001483,pubmed_pmc,all
34034447,2020 Korean Guidelines for Cardiopulmonary Resuscitation. Part 3. Adult basic life support,"Song KJ, Lee SY, Cho GC, Kim G, Kim JY, Oh J, Oh JH, Ryu S, Ryoo SM, Lee EH, Hwang SO, Hong JY, Chung SP.",Clin Exp Emerg Med. 2021 May;8(S):S15-S25. doi: 10.15441/ceem.21.024. Epub 2021 May 21.,Song KJ,Clin Exp Emerg Med,2021,5/26/21,PMC8171172,,10.15441/ceem.21.024,pubmed_pmc,all
34029569,AGA Rapid Review and Guideline for SARS-CoV2 Testing and Endoscopy Post-Vaccination: 2021 Update,"Sultan S, Siddique SM, Singh S, Altayar O, Caliendo AM, Davitkov P, Feuerstein JD, Kaul V, Lim JK, Mustafa RA, Falck-Ytter Y, Inadomi JM; American Gastroenterological Association.",Gastroenterology. 2021 Sep;161(3):1011-1029.e11. doi: 10.1053/j.gastro.2021.05.039. Epub 2021 May 21.,Sultan S,Gastroenterology,2021,5/24/21,PMC8139430,,10.1053/j.gastro.2021.05.039,pubmed_pmc,all
34014910,Update to U.S. Selected Practice Recommendations for Contraceptive Use: Self-Administration of Subcutaneous Depot Medroxyprogesterone Acetate,"Curtis KM, Nguyen A, Reeves JA, Clark EA, Folger SG, Whiteman MK.",MMWR Morb Mortal Wkly Rep. 2021 May 21;70(20):739-743. doi: 10.15585/mmwr.mm7020a2.,Curtis KM,MMWR Morb Mortal Wkly Rep,2021,5/20/21,PMC8136426,,10.15585/mmwr.mm7020a2,pubmed_pmc,all
33883314,IAP Guideline on Practicing Safely During COVID-19 Era: Clinics and Small Establishments,"Basavaraja GV, Chandrasekar S, Bansal A, Gupta D, Parekh BJ, Kamath SS, Desai S, Nagar P, Shah N, Bhadra A, Chitkara AJ; For Indian Academy of Pediatrics.",Indian Pediatr. 2021 Apr 15;58(4):383-390. doi: 10.1007/s13312-021-2201-y.,Basavaraja GV,Indian Pediatr,2021,4/22/21,PMC8079844,,10.1007/s13312-021-2201-y,pubmed_pmc,all
33782108,Cancer immunotherapy in special challenging populations: recommendations of the Advisory Committee of Spanish Melanoma Group (GEM),"Gonzalez-Cao M, Puertolas T, Riveiro M, Muñoz-Couselo E, Ortiz C, Paredes R, Podzamczer D, Manzano JL, Molto J, Revollo B, Carrera C, Mateu L, Fancelli S, Espinosa E, Clotet B, Martinez-Picado J, Cerezuela P, Soria A, Marquez I, Mandala M, Berrocal A; Spanish Melanoma Group (GEM).",J Immunother Cancer. 2021 Mar;9(3):e001664. doi: 10.1136/jitc-2020-001664.,Gonzalez-Cao M,J Immunother Cancer,2021,3/30/21,PMC8009216,,10.1136/jitc-2020-001664,pubmed_pmc,all
33781993,PRISMA 2020 explanation and elaboration: updated guidance and exemplars for reporting systematic reviews,"Page MJ, Moher D, Bossuyt PM, Boutron I, Hoffmann TC, Mulrow CD, Shamseer L, Tetzlaff JM, Akl EA, Brennan SE, Chou R, Glanville J, Grimshaw JM, Hróbjartsson A, Lalu MM, Li T, Loder EW, Mayo-Wilson E, McDonald S, McGuinness LA, Stewart LA, Thomas J, Tricco AC, Welch VA, Whiting P, McKenzie JE.",BMJ. 2021 Mar 29;372:n160. doi: 10.1136/bmj.n160.,Page MJ,BMJ,2021,3/30/21,PMC8005925,,10.1136/bmj.n160,pubmed_pmc,all
33752721,The management of surgical patients in the emergency setting during COVID-19 pandemic: the WSES position paper,"De Simone B, Chouillard E, Sartelli M, Biffl WL, Di Saverio S, Moore EE, Kluger Y, Abu-Zidan FM, Ansaloni L, Coccolini F, Leppänemi A, Peitzmann AB, Pagani L, Fraga GP, Paolillo C, Picetti E, Valentino M, Pikoulis E, Baiocchi GL, Catena F.",World J Emerg Surg. 2021 Mar 22;16(1):14. doi: 10.1186/s13017-021-00349-0.,De Simone B,World J Emerg Surg,2021,3/23/21,PMC7983964,,10.1186/s13017-021-00349-0,pubmed_pmc,all
33743202,[Checklist for patients with type 2 diabetes mellitus for remote consultation],"Angullo-Martínez E, Carretero-Anibarro E, Sánchez Barrancos IM, Cos Claramunt X, Orozco Beltrán D, Torres Baile JL, Ezkurra Loiola P; en representación del Grupo de Trabajo de Diabetes de la SemFyC; en representación del Grupo de Trabajo de Diabetes de la SemFyC.",Aten Primaria. 2021 Apr;53(4):101983. doi: 10.1016/j.aprim.2021.101983. Epub 2021 Mar 18.,Angullo-Martínez E,Aten Primaria,2021,3/20/21,PMC7969144,,10.1016/j.aprim.2021.101983,pubmed_pmc,all
33660459,2020 Imaging Guidelines for Thyroid Nodules and Differentiated Thyroid Cancer: Korean Society of Thyroid Radiology,"Lee JY, Baek JH, Ha EJ, Sung JY, Shin JH, Kim JH, Lee MK, Jung SL, Lee YH, Ahn HS, Yoon JH, Choi YJ, Park JS, Lee YJ, Choi M, Na DG; Korean Society of Thyroid Radiology (KSThR) and Korean Society of Radiology.",Korean J Radiol. 2021 May;22(5):840-860. doi: 10.3348/kjr.2020.0578. Epub 2021 Feb 9.,Lee JY,Korean J Radiol,2021,3/4/21,PMC8076832,,10.3348/kjr.2020.0578,pubmed_pmc,all
33595124,Guidelines for the diagnosis and management of methylmalonic acidaemia and propionic acidaemia: First revision,"Forny P, Hörster F, Ballhausen D, Chakrapani A, Chapman KA, Dionisi-Vici C, Dixon M, Grünert SC, Grunewald S, Haliloglu G, Hochuli M, Honzik T, Karall D, Martinelli D, Molema F, Sass JO, Scholl-Bürgi S, Tal G, Williams M, Huemer M, Baumgartner MR.",J Inherit Metab Dis. 2021 May;44(3):566-592. doi: 10.1002/jimd.12370. Epub 2021 Mar 9.,Forny P,J Inherit Metab Dis,2021,2/17/21,PMC8252715,,10.1002/jimd.12370,pubmed_pmc,all
33540773,"Bringing Onco-Innovation to Europe's Healthcare Systems: The Potential of Biomarker Testing, Real World Evidence, Tumour Agnostic Therapies to Empower Personalised Medicine","Horgan D, Ciliberto G, Conte P, Curigliano G, Seijo L, Montuenga LM, Garassino M, Penault-Llorca F, Galli F, Ray-Coquard I, Querleu D, Riegman P, Kerr K, Van Poppel H, Bjartell A, Codacci-Pisanelli G, Koeva-Balabanova J, Paradiso A, Maravic Z, Fotaki V, Malats N, Bernini C, Buglioni S, Kent A, Munzone E, Belina I, Van Meerbeeck J, Duffy M, Jagielska B, Capoluongo E.",Cancers (Basel). 2021 Feb 2;13(3):583. doi: 10.3390/cancers13030583.,Horgan D,Cancers (Basel),2021,2/5/21,PMC7867284,,10.3390/cancers13030583,pubmed_pmc,all
33529414,"Guideline: Vulvovaginal candidosis (AWMF 015/072, level S2k)","Farr A, Effendy I, Frey Tirri B, Hof H, Mayser P, Petricevic L, Ruhnke M, Schaller M, Schaefer APA, Sustr V, Willinger B, Mendling W.",Mycoses. 2021 Jun;64(6):583-602. doi: 10.1111/myc.13248. Epub 2021 Feb 27.,Farr A,Mycoses,2021,2/2/21,PMC8248160,,10.1111/myc.13248,pubmed_pmc,all
33515422,SEOM clinical guideline in ovarian cancer (2020),"Redondo A, Guerra E, Manso L, Martin-Lorente C, Martinez-Garcia J, Perez-Fidalgo JA, Varela MQ, Rubio MJ, Barretina-Ginesta MP, Gonzalez-Martin A.",Clin Transl Oncol. 2021 May;23(5):961-968. doi: 10.1007/s12094-020-02545-x. Epub 2021 Jan 30.,Redondo A,Clin Transl Oncol,2021,1/30/21,PMC8058000,,10.1007/s12094-020-02545-x,pubmed_pmc,all
33514942,Management of congenital nephrotic syndrome: consensus recommendations of the ERKNet-ESPN Working Group,"Boyer O, Schaefer F, Haffner D, Bockenhauer D, Hölttä T, Bérody S, Webb H, Heselden M, Lipska-Zie Tkiewicz BS, Ozaltin F, Levtchenko E, Vivarelli M.",Nat Rev Nephrol. 2021 Apr;17(4):277-289. doi: 10.1038/s41581-020-00384-1. Epub 2021 Jan 29.,Boyer O,Nat Rev Nephrol,2021,1/30/21,PMC8128706,,10.1038/s41581-020-00384-1,pubmed_pmc,all
33513268,2021 ISHNE/ HRS/ EHRA/ APHRS collaborative statement on mHealth in Arrhythmia Management: Digital Medical Tools for Heart Rhythm Professionals: From the International Society for Holter and Noninvasive Electrocardiology/Heart Rhythm Society/European Heart Rhythm Association/Asia Pacific Heart Rhythm Society,"Varma N, Cygankiewicz I, Turakhia M, Heidbuchel H, Hu Y, Chen LY, Couderc JP, Cronin EM, Estep JD, Grieten L, Lane DA, Mehra R, Page A, Passman R, Piccini J, Piotrowicz E, Piotrowicz R, Platonov PG, Ribeiro AL, Rich RE, Russo AM, Slotwiner D, Steinberg JS, Svennberg E.",Ann Noninvasive Electrocardiol. 2021 Mar;26(2):e12795. doi: 10.1111/anec.12795. Epub 2021 Jan 29.,Varma N,Ann Noninvasive Electrocardiol,2021,1/29/21,PMC7935104,,10.1111/anec.12795,pubmed_pmc,all
33496086,Clinical Practice Guidelines for Prenatal Aneuploidy Screening and Diagnostic Testing from Korean Society of Maternal-Fetal Medicine: (1) Prenatal Aneuploidy Screening,"Choe SA, Seol HJ, Kwon JY, Park CW, Kim M, Lee JY, Kim MA, Hwang HS, Na S, Shim JY, Kim K, Ryu HM.",J Korean Med Sci. 2021 Jan 25;36(4):e27. doi: 10.3346/jkms.2021.36.e27.,Choe SA,J Korean Med Sci,2021,1/26/21,PMC7834900,,10.3346/jkms.2021.36.e27,pubmed_pmc,all
33471297,Clinical Characteristics and Outcomes of Patients with COVID-19 Infection: The Results of the SARS-RAS Study of the Italian Society of Hypertension,"Mancusi C, Grassi G, Borghi C, Ferri C, Muiesan ML, Volpe M, Iaccarino G; SARS-RAS Investigator Group.",High Blood Press Cardiovasc Prev. 2021 Jan;28(1):5-11. doi: 10.1007/s40292-020-00429-3. Epub 2021 Jan 20.,Mancusi C,High Blood Press Cardiovasc Prev,2021,1/20/21,PMC7816058,,10.1007/s40292-020-00429-3,pubmed_pmc,all
33467951,Nursing Procedures for the Prevention and Treatment of Mucositis Induced by Cancer Therapies: Clinical Practice Guideline Based on an Interdisciplinary Consensus Process and a Systematic Literature Search,"Steinmann D, Babadağ Savaş B, Felber S, Joy S, Mertens I, Cramer H, Paul A, Layer M, Klafke N, Stolz R, Heyder U, Neuberger P, Winkler M, Idler C, Heine R, Kaschdailewitsch E, John H, Schmeling B, Zielke T, Horneber M, Witt CM, Voiss P.",Integr Cancer Ther. 2021 Jan-Dec;20:1534735420940412. doi: 10.1177/1534735420940412.,Steinmann D,Integr Cancer Ther,2021,1/20/21,PMC7960907,,10.1177/1534735420940412,pubmed_pmc,all
33446228,A guideline for screw fixation of coracoid process base fracture by 3D simulation,"Sun Z, Li H, Wang B, Yan J, Han L, Han S, Yang X, Zhao B.",J Orthop Surg Res. 2021 Jan 14;16(1):58. doi: 10.1186/s13018-021-02203-0.,Sun Z,J Orthop Surg Res,2021,1/15/21,PMC7809839,,10.1186/s13018-021-02203-0,pubmed_pmc,all
33417593,"Use of Ebola Vaccine: Recommendations of the Advisory Committee on Immunization Practices, United States, 2020","Choi MJ, Cossaboom CM, Whitesell AN, Dyal JW, Joyce A, Morgan RL, Campos-Outcalt D, Person M, Ervin E, Yu YC, Rollin PE, Harcourt BH, Atmar RL, Bell BP, Helfand R, Damon IK, Frey SE.",MMWR Recomm Rep. 2021 Jan 8;70(1):1-12. doi: 10.15585/mmwr.rr7001a1.,Choi MJ,MMWR Recomm Rep,2021,1/8/21,PMC7802368,,10.15585/mmwr.rr7001a1,pubmed_pmc,all
33405052,SEOM Clinical Guideline of management of soft-tissue sarcoma (2020),"de Juan Ferré A, Álvarez Álvarez R, Casado Herráez A, Cruz Jurado J, Estival González A, Martín-Broto J, Martínez Marín V, Moreno Vega A, Sebio García A, Valverde Morales C.",Clin Transl Oncol. 2021 May;23(5):922-930. doi: 10.1007/s12094-020-02534-0. Epub 2021 Jan 6.,de Juan Ferré A,Clin Transl Oncol,2021,1/6/21,PMC8057970,,10.1007/s12094-020-02534-0,pubmed_pmc,all
33386416,"Medical compression therapy of the extremities with medical compression stockings (MCS), phlebological compression bandages (PCB), and medical adaptive compression systems (MAC) : S2k guideline of the German Phlebology Society (DGP) in cooperation with the following professional associations: DDG, DGA, DGG, GDL, DGL, BVP","Rabe E, Földi E, Gerlach H, Jünger M, Lulay G, Miller A, Protz K, Reich-Schupke S, Schwarz T, Stücker M, Valesky E, Pannier F.",Hautarzt. 2021 Dec;72(Suppl 2):37-50. doi: 10.1007/s00105-020-04706-z. Epub 2021 Jan 1.,Rabe E,Hautarzt,2021,1/2/21,PMC8692288,,10.1007/s00105-020-04706-z,pubmed_pmc,all
33376052,Safety in the use of ultrasound in rheumatology during the COVID-19 Pandemic. Spanish Society of Rheumatology positioning paper,"Mayordomo L, Collada JM, Hernández FMF, Bueno Á, Insua Vilariño SA, Jiménez-Núñez FG, Martínez Pérez R, Möller I, Usón Jaeger J, García-Llorente JF, Álvaro-Gracia JM, Aparicio Ruiz E, Asaro Daverio L, Naredo E; Grupo de Trabajo de Ecografía de la Sociedad Española de Reumatología (ECOSER).",Reumatol Clin (Engl Ed). 2021 May;17(5):284-289. doi: 10.1016/j.reuma.2020.10.010. Epub 2020 Dec 2.,Mayordomo L,Reumatol Clin (Engl Ed),2021,12/30/20,PMC7983453,,10.1016/j.reuma.2020.10.010,pubmed_pmc,all
33341309,Key criteria for the ethical acceptability of COVID-19 human challenge studies: Report of a WHO Working Group,"Jamrozik E, Littler K, Bull S, Emerson C, Kang G, Kapulu M, Rey E, Saenz C, Shah S, Smith PG, Upshur R, Weijer C, Selgelid MJ; WHO Working Group for Guidance on Human Challenge Studies in COVID-19.",Vaccine. 2021 Jan 22;39(4):633-640. doi: 10.1016/j.vaccine.2020.10.075. Epub 2020 Oct 28.,Jamrozik E,Vaccine,2021,12/20/20,PMC7598752,,10.1016/j.vaccine.2020.10.075,pubmed_pmc,all
33334700,Guidelines of the French Society of Otorhinolaryngology (SFORL) for teleconsultation in patients with vertigo during the COVID-19 pandemic,"Bertholon P, Thai-Van H, Bouccara D, Esteve-Fraysse MJ, Wiener-Vacher SR, Ionescu E.",Eur Ann Otorhinolaryngol Head Neck Dis. 2021 Dec;138(6):459-465. doi: 10.1016/j.anorl.2020.11.011. Epub 2020 Dec 14.,Bertholon P,Eur Ann Otorhinolaryngol Head Neck Dis,2021,12/18/20,PMC7833948,,10.1016/j.anorl.2020.11.011,pubmed_pmc,all
33275178,EANM/SNMMI practice guideline for [(18)F]FDG PET/CT external beam radiotherapy treatment planning in uterine cervical cancer v1.0,"Adam JA, Loft A, Chargari C, Delgado Bolton RC, Kidd E, Schöder H, Veit-Haibach P, Vogel WV.",Eur J Nucl Med Mol Imaging. 2021 Apr;48(4):1188-1199. doi: 10.1007/s00259-020-05112-2. Epub 2020 Dec 4.,Adam JA,Eur J Nucl Med Mol Imaging,2021,12/4/20,PMC8041686,,10.1007/s00259-020-05112-2,pubmed_pmc,all
33229660,Preferred practice patterns for photorefractive keratectomy surgery,"Fogla R, Luthra G, Chhabra A, Gupta K, Dalal R, Khamar P.",Indian J Ophthalmol. 2020 Dec;68(12):2847-2855. doi: 10.4103/ijo.IJO_2178_20.,Fogla R,Indian J Ophthalmol,2020,11/24/20,PMC7856967,,10.4103/ijo.IJO_2178_20,pubmed_pmc,all
33229291,[Proposals by the Spanish Society of Quality in Healthcare (SECA) for the recovery of the National Health Service after the COVID-19 pandemic],"Bartolomé Benito E, Santiñá Vila M, Mediavilla Herrera I, Mira Solves JJ; en nombre del equipo de trabajo SECA-Recuperación.",J Healthc Qual Res. 2021 Jan-Feb;36(1):42-46. doi: 10.1016/j.jhqr.2020.07.003. Epub 2020 Oct 12.,Bartolomé Benito E,J Healthc Qual Res,2021,11/24/20,PMC7550118,,10.1016/j.jhqr.2020.07.003,pubmed_pmc,all
33228479,"Dutch Guideline on Knee Arthroscopy Part 1, the meniscus: a multidisciplinary review by the Dutch Orthopaedic Association","Van Arkel ERA, Koëter S, Rijk PC, Van Tienen TG, Vincken PWJ, Segers MJM, Van Essen B, Van Melick N, Stegeman BH.",Acta Orthop. 2021 Feb;92(1):74-80. doi: 10.1080/17453674.2020.1850086. Epub 2020 Nov 24.,Van Arkel ERA,Acta Orthop,2021,11/24/20,PMC7919909,,10.1080/17453674.2020.1850086,pubmed_pmc,all
33222343,Recommendations by the Asian Pacific society of nephrology (APSN) on the appropriate use of HIF-PH inhibitors,"Yap DYH, McMahon LP, Hao CM, Hu N, Okada H, Suzuki Y, Kim SG, Lim SK, Vareesangthip K, Hung CC, Nangaku M; APSN HIF-PHI Recommendation Committee.",Nephrology (Carlton). 2021 Feb;26(2):105-118. doi: 10.1111/nep.13835. Epub 2020 Dec 9.,Yap DYH,Nephrology (Carlton),2021,11/22/20,PMC7898910,,10.1111/nep.13835,pubmed_pmc,all
